thread_id,title,author_name,author_geo,registered_user,comment_order,comment_date,post_content,judge1_title,judge1_count,judge2_title,judge2_count,judge3_title,judge3_count,score
2,Calling Topix users 'John Colby',Reality Check,"Foster City, CA",False,#48,23-Apr-13,"  DBS wrote:   <quoted text>And you're a Welfare parasite on society.It's a pity my taxes have to be wasted supporting your useless existence.It could be better spent fixing potholes.   I have never taken a dime in any form of governmental assistance.I have paid for your son's education, though, and my grandparents paid for your father's education, so anytime you want to thank us, you may.The reason we support helping out people like you and your family, the less fortunate in society, is not for the 'thank you', though. It is because people like you deserve an education just like anyone else.",Nuts,3,Spam,2,Clueless,2,Negative
2,Calling Topix users 'John Colby',name games,"Santa Cruz, CA",False,#49,23-Apr-13,"  Reality Check wrote:   <quoted text>I still think it is possible that Xanthippe is Zach Friend, but I never said that DBS is Steve Clark.   Never? http://www.topix.com/forum/city/santa-cruz-ca...  http://www.topix.com/forum/city/santa-cruz-ca...  http://www.topix.com/forum/city/santa-cruz-ca...  http://www.topix.com/forum/city/santa-cruz-ca...",Brilliant,5,Helpful,5,Interesting,3,Positive
2,Calling Topix users 'John Colby',Buzz,"San Ramon, CA",False,#50,24-Apr-13,  DBS wrote:   <quoted text>You still haven't the faintest idea what my real name is...i'm not dumb enough to put my vital statistics in a public forum.Whackjob.   True. What ColbyLoon actually knows could be inscribed on the head of a pin with a crayon.,Funny,2,Agree,2,Helpful,2,Positive
2,Calling Topix users 'John Colby',DBS,"Cupertino, CA",False,#51,24-Apr-13,"  Reality Check wrote:   <quoted text>I have never taken a dime in any form of governmental assistance.I have paid for your son's education, though, and my grandparents paid for your father's education   Lying crapsack.Jeffrey Dahmer is complaining about his neighbor's cooking smells!!",Funny,1,Agree,1,Touching,1,Positive
2,Calling Topix users 'John Colby',The Fly on the Wall,"Aptos, CA",False,#52,24-Apr-13,"  Reality Check wrote:   <quoted text>I still think it is possible that Xanthippe is Zach Friend, but I never said that DBS is Steve Clark.DBS has a Steve Clark type of personality, both are dishonest pig types, but DBS was busy spamming topix on the day of the SC police memorial, so I think that rules him out as being Steve Clark.According to DBS, though, you work for law enforcement.   All I know is that I want to be a fly on the wall equipped with a video recorder when the shit finally hits the fan!Then I can watch the show over and over again while lmao and eating popcorn",Spam,4,Clueless,4,Nuts,4,Negative
2,Calling Topix users 'John Colby',Disgusted,United States,False,#53,24-Apr-13,  The Fly on the Wall wrote:   <quoted text>All I know is that I want to be a fly on the wall equipped with a video recorder when the shit finally hits the fan!Then I can watch the show over and over again while lmao and eating popcorn   You already tried that John and almost got evicted from your community section 8 hovel!And flies love excrement which explains your popularity.,Funny,2,Interesting,2,Agree,2,Positive
2,Calling Topix users 'John Colby',Reality Check,"Foster City, CA",False,#54,24-Apr-13,  name games wrote:   <quoted text>Never? http://www.topix.com/forum/city/santa-cruz-ca...  http://www.topix.com/forum/city/santa-cruz-ca...  http://www.topix.com/forum/city/santa-cruz-ca...  http://www.topix.com/forum/city/santa-cruz-ca...   I rarely check your links.What branch of law enforcement do you work for?Don't the cops you work with try to get you to break up with DBS?I'm guessing they know about the abuse....,Spam,4,Clueless,4,Nuts,4,Negative
2,Calling Topix users 'John Colby',Reality Check,"Foster City, CA",False,#55,24-Apr-13,"  Reality Check wrote:   <quoted text>I have never taken a dime in any form of governmental assistance.I have paid for your son's education, though, and my grandparents paid for your father's education, so anytime you want to thank us, you may.The reason we support helping out people like you and your family, the less fortunate in society, is not for the 'thank you', though.It is because people like you deserve an education just like anyone else.   DBS is a pretty small person not to thank those who are truly responsible for his family's survival.what do you expect from a guy who says he is retired and he works full time lol",Spam,2,Clueless,2,Nuts,2,Negative
2,Calling Topix users 'John Colby',DBS,"Cupertino, CA",False,#56,24-Apr-13,"  Reality Check wrote:   <quoted text>DBS is a pretty small person not to thank those who are truly responsible for his family's survival.what do you expect from a guy who says he is retired and he works full time lol   Exhibit (A) The ColbyLOONs are too stupid to know the difference between ""Retired on paper"", and completely retired.",Interesting,2,Agree,2,Helpful,2,Positive
2,Calling Topix users 'John Colby',Reality Check,"Foster City, CA",False,#57,24-Apr-13,"  DBS wrote:   <quoted text>Exhibit (A) The ColbyLOONs are too stupid to know the difference between ""Retired on paper"", and completely retired.   Exhibit (B) DBS, the liar, never said he was retired on 'paper' and regardless, that doesn't make any sense.Why would he retire if his son couldn't afford college and needed public assistance to attend?",Spam,2,Clueless,2,Nuts,2,Negative
2,Calling Topix users 'John Colby',DBS,"Cupertino, CA",False,#58,24-Apr-13,"  Reality Check wrote:   <quoted text>Exhibit (B) DBS, the liar, never said he was retired on 'paper' and regardless, that doesn't make any sense.Why would he retire if his son couldn't afford college and needed public assistance to attend?   Nobody said anything about not being able to afford College. He made the CHOICE to go there. At my expense.P.S. A friend of mine's first job out of College (UCSC) was with a little tiny upstart company that nobody had ever heard of. They couldn't pay him very much at first, so he recieved Company Stock as part of his pay. The company was named Microsoft.He was ""Retired"" in his 30's, but continued to work.Capiche?????",Interesting,1,Agree,1,Helpful,1,Positive
2,Calling Topix users 'John Colby',Disgusted,United States,False,#59,24-Apr-13,"  Reality Check wrote:   <quoted text>Exhibit (B) DBS, the liar, never said he was retired on 'paper' and regardless, that doesn't make any sense.Why would he retire if his son couldn't afford college and needed public assistance to attend?   Why haven't you repaid your student loans you whiny parasite?",Interesting,2,Agree,2,Helpful,2,Positive
2,Calling Topix users 'John Colby',Reality Check,"Foster City, CA",False,#60,24-Apr-13,"  DBS wrote:   <quoted text>Nobody said anything about not being able to afford College. He made the CHOICE to go there. At my expense.P.S. A friend of mine's first job out of College (UCSC) was with a little tiny upstart company that nobody had ever heard of. They couldn't pay him very much at first, so he recieved Company Stock as part of his pay. The company was named Microsoft.He was ""Retired"" in his 30's, but continued to work.Capiche?????   Another lie about your millions?We all know it same from your daddy, which is why it is so despicable of you to leech public assistance funds for your son's education.",Spam,3,Clueless,3,Nuts,3,Negative
2,Calling Topix users 'John Colby',Reality Check,"Foster City, CA",False,#61,24-Apr-13,"  Disgusted wrote:   <quoted text>Why haven't you repaid your student loans you whiny parasite?   I never received any student loans.DBS's father, though, received public assistance to go to college, and DBS's son also received public assistance funds to go to college.That family is full of welfare leeches and flabby frauds.",Clueless,5,Nuts,5,Spam,4,Negative
2,Calling Topix users 'John Colby',Disgusted,United States,False,#62,24-Apr-13,"  Reality Check wrote:   <quoted text>I never received any student loans.DBS's father, though, received public assistance to go to college, and DBS's son also received public assistance funds to go to college.That family is full of welfare leeches and flabby frauds.   Sure you did in getting your worthless UCSC Phd which has kept you unemployed since1992.",Brilliant,2,Agree,2,Touching,2,Positive
2,Calling Topix users 'John Colby',TBSC Loon DBS,"Foster City, CA",False,#63,19-Oct-13,"Take Back Santa Cruz member DBS is now posting as ""TMC"" on the Sentinel....his stalking continues.",Spam,1,Clueless,1,Nuts,1,Negative
2,Calling Topix users 'John Colby',DBS,"San Jose, CA",False,#65,19-Oct-13,"  TBSC Loon DBS wrote:   Take Back Santa Cruz member DBS is now posting as ""TMC"" on the Sentinel....his stalking continues.   says the Welfare parasite that just got evicted for...guess what??STALKING!",Funny,2,Agree,2,Brilliant,1,Positive
2,Calling Topix users 'John Colby',Pud,"San Antonio, TX",False,#66,22-Oct-13,"  Reality Check wrote:   Anyone who reads this forum will note quickly that the Topix trolls who post in here call everyone who posts something they disagree with 'John Colby'1-'John Colby' is a local writer and homeless advocate who they harrass, bully, and stalk online because he is an advocate for the poor in our area.2- The individuals primarily responsible for this are:DBS/openid/Taxpayer/The Beast From the EastBuzzSum DimDonny BThey have stalked John Colby for some time now, and they pretty much constantly threaten him.3- There isnt even any proof that Colby posts on Topix under any of the names they refer to as being 'John Colby'4- They must be threatened by Colby's successes. Recently a disabled homeless woman he advocates for was found assistance with housing.5- I am not John Colby, and I am not related to him, and I do not know him/6- Having said that, I don't plan to talk about him much in the future on Topix, but I do expect the trolls to keep calling me Colby, because they know they are wrong about pretty much everything in life, and because they can't win by telling the truth, which is that Colby succeeded in his goal to help the homeless.7- You will never find out who I really am, you stupid, stupid trolls!8- If you are reading this, John Colby, good luck to you. Your good actions are their own reward, and unfortunatley, life is full of violent idiots like the trolls on topix.PEACE   Actually John's perverted actions got him evicted from his section 8 hovel and he is not at PEACE!",Interesting,1,Agree,1,Touching,1,Positive
2,Calling Topix users 'John Colby',TBSC Troll DBS,"Fremont, CA",False,#67,23-Oct-13,"  DBS wrote:   <quoted text>says the Welfare parasite that just got evicted for...guess what??STALKING!   I have never been evicted from anything.As I have told you many times before, DBS, I am an employer, not an employee, and I still am willing to offer you a good paying job if you would just get off your couch. And unlike you and your family, DBS, I have never accepted any form of public assistance.Relevant threads....DBS: My Family Paid for Your Family's Education http://www.topix.com/forum/city/santa-cruz-ca... Are all TBSC members unemployed like DBS? http://www.topix.com/forum/city/santa-cruz-ca... The DBS Klan: Leeching off America Since WWII http://www.topix.com/forum/city/santa-cruz-ca...",Spam,2,Clueless,2,Nuts,2,Negative
2,Calling Topix users 'John Colby',TBSC Troll Alert,"Fremont, CA",False,#68,23-Oct-13,"  Pud wrote:   <quoted text>Actually John's perverted actions got him evicted from his section 8 hovel and he is not at PEACE!   Did you get evicted and have to move out of state, Buzz?",Spam,2,Clueless,2,Nuts,2,Negative
2,Calling Topix users 'John Colby',Pud,"Antlers, OK",False,#69,24-Oct-13,"  TBSC Troll Alert wrote:   <quoted text>Did you get evicted and have to move out of state, Buzz?   I see you're back from rehab and trolling like crazy, John. Where did you steal the free Wi-Fi?",Brilliant,1,Agree,1,Touching,1,Positive
